Id,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,GrLivArea,KitchenQual,OpenPorchSF,SalePrice,PropertyAge,TotalBedsNBaths,GarageCarsNArea,HasFireplace,HasWoodDeck,GarageAttached,FoundationPConc,FoundationCBlock,FoundationBrkTil,NH_NAmes,NH_CollgCr,NH_OldTown,NH_Others,HouseStyle_1Story,HouseStyle_2Story
1207,69.28709055876686,8475,4,0.0,3,3,952.0,5,952,3,0,135750,52,5.0,283.0,0,0,0.0,0,1,0,1,0,0,0,1,0
124,69.28709055876686,14112,5,86.0,3,3,1152.0,3,1152,3,0,180500,46,8.0,968.0,1,1,1.0,1,0,0,1,0,0,0,0,0
1323,60.0,10800,7,0.0,3,3,1313.0,4,2495,3,299,184000,118,12.0,684.0,1,0,0.0,0,0,1,0,0,1,1,0,1
37,102.0,12858,9,162.0,5,5,1590.0,5,2334,5,133,376162,1,13.0,2253.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1644,69.28709055876686,12546,6,310.0,4,4,1440.0,5,1440,4,0,182900,26,9.0,934.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1582,93.0,18265,6,228.0,4,4,1256.0,5,1256,4,0,180000,22,8.0,1156.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1060,96.0,12539,10,468.0,5,5,1620.0,5,2790,5,200,460000,3,14.0,4600.0,1,1,0.0,1,0,0,0,0,0,1,0,1
1710,110.0,14277,8,280.0,4,5,1317.0,5,2385,4,228,350000,4,11.0,2454.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2860,69.28709055876686,11435,8,0.0,3,4,792.0,2,1517,4,0,230000,77,8.0,800.0,1,0,0.0,1,0,0,0,0,0,1,0,1
1386,60.0,12900,4,0.0,3,4,1198.0,3,1258,3,0,108959,39,10.0,800.0,0,1,0.0,0,1,0,0,0,0,1,0,0
867,69.28709055876686,11050,9,204.0,4,5,1440.0,5,2153,5,142,313000,9,12.0,2208.0,1,1,1.0,1,0,0,0,1,0,0,0,1
184,60.0,9600,8,0.0,4,3,930.0,3,1566,4,228,150000,110,9.0,288.0,0,1,0.0,0,0,1,0,0,1,1,0,1
1127,85.0,10800,8,100.0,4,5,1034.0,5,2078,5,102,339750,1,12.0,2508.0,1,0,1.0,1,0,0,0,0,0,1,0,1
1556,50.0,8500,4,0.0,3,3,649.0,3,1317,3,54,40000,88,7.0,250.0,0,0,0.0,0,0,1,0,0,0,1,0,1
279,65.0,6305,6,0.0,3,3,1008.0,3,1096,3,0,125200,35,7.0,352.0,1,0,0.0,0,1,0,0,0,0,1,0,0
514,85.0,11128,9,198.0,5,5,2458.0,5,2490,5,226,468000,4,12.0,2385.0,1,1,1.0,1,0,0,0,0,0,1,1,0
998,53.0,14137,5,0.0,4,4,1348.0,4,1384,4,39,177900,12,10.0,808.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1097,41.0,12460,7,0.0,4,4,1037.0,5,2322,3,44,225000,9,11.0,800.0,1,1,0.0,1,0,0,0,0,0,1,0,1
105,57.0,12853,8,0.0,4,5,1642.0,5,1418,4,192,267916,0,9.0,2556.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1802,84.0,10207,7,0.0,4,4,874.0,5,1761,4,105,227875,0,10.0,1156.0,0,1,1.0,1,0,0,0,0,0,1,0,1
2163,63.0,8500,7,106.0,4,4,1422.0,5,1422,4,60,179600,3,9.0,1252.0,0,1,1.0,1,0,0,0,1,0,0,1,0
1815,50.0,8012,6,0.0,4,4,1575.0,4,1575,4,0,179200,15,8.0,1058.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1950,60.0,10800,4,0.0,3,3,656.0,3,968,3,0,64500,80,7.0,216.0,0,0,0.0,0,0,1,0,0,1,1,1,0
1694,105.0,15431,10,400.0,5,5,1994.0,5,2046,5,65,450000,2,11.0,2634.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1480,74.0,9627,7,0.0,4,4,1351.0,5,1361,4,50,193000,1,8.0,1220.0,0,0,1.0,1,0,0,0,1,0,0,1,0
634,66.0,9240,6,0.0,4,3,988.0,3,988,4,0,149500,50,9.0,297.0,0,1,1.0,0,1,0,1,0,0,0,1,0
635,80.0,9600,6,183.0,3,3,1240.0,4,1632,3,0,139000,51,9.0,338.0,1,1,1.0,0,1,0,1,0,0,0,1,0
81,81.0,9672,6,0.0,3,4,1040.0,3,1097,3,0,152000,26,8.0,960.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1338,50.0,6000,6,0.0,3,3,825.0,5,1497,3,0,157000,71,7.0,672.0,0,1,0.0,0,0,1,0,0,0,1,0,0
1661,64.0,8991,7,130.0,3,4,1228.0,3,1324,4,36,174000,31,8.0,1170.0,1,1,1.0,0,1,0,0,0,0,1,0,0
2434,59.0,9171,7,0.0,4,4,848.0,5,1598,4,48,201490,2,10.0,866.0,1,1,1.0,1,0,0,0,0,0,1,0,1
486,69.28709055876686,12224,6,40.0,4,4,992.0,5,2054,4,48,244000,9,11.0,780.0,1,1,0.0,1,0,0,0,0,0,1,0,1
833,69.28709055876686,12800,7,145.0,4,4,1518.0,4,1644,4,0,275000,20,9.0,1138.0,1,1,1.0,1,0,0,0,0,0,1,0,0
136,80.0,11600,5,361.0,3,3,1105.0,3,2274,3,0,154300,50,14.0,960.0,0,0,0.0,0,1,0,1,0,0,0,0,1
2489,69.28709055876686,9240,5,0.0,3,3,864.0,4,1211,3,0,144000,44,7.0,1152.0,1,1,0.0,0,1,0,0,0,0,1,1,0
2384,108.0,12228,7,206.0,4,5,1721.0,5,1740,4,43,293000,0,10.0,2622.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1554,80.0,14584,1,0.0,2,3,0.0,1,733,2,0,13100,56,5.0,974.0,0,0,1.0,0,0,0,0,0,0,1,1,0
475,71.0,7795,7,0.0,4,4,716.0,5,1432,4,51,188500,5,10.0,864.0,1,1,1.0,1,0,0,0,0,0,1,0,1
507,74.0,9612,8,72.0,4,4,1468.0,5,1468,4,150,244600,1,8.0,2694.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2454,69.28709055876686,12585,8,420.0,4,4,1286.0,5,2799,4,136,315000,13,12.0,2112.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2731,69.28709055876686,1700,7,0.0,4,4,430.0,3,1700,4,36,148400,26,11.0,450.0,0,1,0.0,1,0,0,0,0,0,1,0,0
2301,69.28709055876686,11000,5,0.0,3,4,1090.0,3,1178,3,44,135000,31,9.0,1004.0,0,0,1.0,1,0,0,0,0,0,1,1,0
2330,59.0,16023,9,600.0,4,5,1398.0,5,2798,5,37,457347,1,16.0,2010.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2025,60.0,8550,5,0.0,3,2,750.0,3,1316,3,0,90000,81,8.0,1152.0,0,0,0.0,1,0,0,0,0,0,1,0,0
761,60.0,10320,6,0.0,3,3,698.0,5,1403,3,0,116000,94,10.0,308.0,0,0,0.0,0,1,0,0,0,0,1,0,1
1777,91.0,11830,8,164.0,4,4,1542.0,5,1542,4,110,260261,0,9.0,2556.0,1,1,1.0,1,0,0,0,0,0,1,1,0
773,65.0,7800,5,89.0,3,3,864.0,5,899,4,0,130000,42,6.0,288.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2240,60.0,8967,5,0.0,3,2,961.0,4,1077,3,0,67000,87,7.0,338.0,0,0,0.0,0,0,1,0,0,0,1,1,0
2886,69.0,23580,6,0.0,3,4,1625.0,3,1625,2,28,242500,27,9.0,1152.0,1,1,1.0,0,1,0,0,0,0,1,1,0
535,63.0,7500,7,0.0,4,4,1141.0,5,1141,4,0,152000,3,9.0,968.0,0,1,0.0,1,0,0,0,0,0,1,1,0
372,48.0,17043,6,0.0,3,4,1362.0,3,1586,3,0,181000,30,9.0,870.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1019,78.0,12090,6,210.0,3,4,1422.0,3,1422,4,0,175500,27,9.0,1152.0,1,1,1.0,0,1,0,0,0,0,1,1,0
2463,81.0,11216,8,0.0,4,4,1489.0,5,1489,4,140,232600,0,9.0,1552.0,1,0,1.0,1,0,0,0,0,0,1,1,0
412,24.0,2280,7,0.0,3,4,1057.0,3,1055,3,27,123000,34,7.0,880.0,1,0,1.0,0,1,0,0,0,0,1,1,0
2533,80.0,9600,5,0.0,3,3,1051.0,4,1051,3,0,142000,38,8.0,1008.0,0,0,1.0,0,1,0,1,0,0,0,1,0
2093,86.0,10380,7,172.0,4,3,1502.0,5,2730,4,96,301000,21,12.0,1152.0,1,1,1.0,0,1,0,0,0,0,1,0,1
1124,75.0,9803,7,0.0,4,4,866.0,4,1768,4,108,226700,3,10.0,1206.0,0,0,1.0,1,0,0,0,0,0,1,0,1
2689,59.0,5310,6,0.0,3,3,485.0,4,1635,4,0,117000,96,6.0,255.0,0,1,1.0,0,1,0,0,0,1,1,0,0
2262,64.0,9037,8,32.0,4,4,1476.0,5,1484,5,33,265900,1,8.0,944.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2738,60.0,19800,6,0.0,3,3,1836.0,4,3672,4,80,415000,71,11.0,1672.0,1,1,0.0,0,0,1,0,0,0,1,0,0
1796,72.0,8640,8,0.0,4,4,896.0,5,1792,4,96,255000,0,11.0,1180.0,0,1,1.0,1,0,0,0,0,0,1,0,1
1998,75.0,13500,7,0.0,3,3,819.0,3,2454,3,148,185000,128,10.0,1152.0,1,0,1.0,1,0,0,0,0,1,1,0,0
2653,50.0,6000,5,145.0,3,3,816.0,5,1566,4,0,139000,82,9.0,900.0,0,1,0.0,1,0,0,0,0,1,1,0,0
602,70.0,9100,6,0.0,3,3,864.0,5,864,3,0,127500,50,6.0,300.0,0,0,0.0,0,1,0,1,0,0,0,1,0
2236,50.0,6060,4,0.0,3,3,732.0,4,1123,3,0,100000,68,5.0,264.0,0,0,0.0,1,0,0,0,0,0,1,0,0
1774,88.0,11762,8,309.0,4,5,1105.0,5,2202,4,65,263000,15,13.0,1034.0,1,0,1.0,1,0,0,0,0,0,1,0,1
138,137.0,16492,6,0.0,4,3,1517.0,5,1888,4,0,190000,44,9.0,1156.0,1,0,1.0,0,1,0,1,0,0,0,1,0
1289,60.0,10440,6,0.0,4,4,1510.0,5,2792,3,547,256000,88,10.0,1040.0,1,0,0.0,0,0,1,0,0,1,1,0,0
2436,63.0,7875,7,0.0,4,4,783.0,5,1509,4,75,180000,3,11.0,786.0,1,0,1.0,1,0,0,0,0,0,1,0,1
728,72.0,9392,3,0.0,3,2,245.0,3,797,3,36,44000,109,6.0,0.0,0,0,0.0,0,1,0,0,0,0,1,1,0
24,69.28709055876686,11241,6,180.0,3,3,1004.0,5,1004,3,0,149000,40,7.0,960.0,1,0,1.0,0,1,0,1,0,0,0,1,0
1570,74.0,9990,4,0.0,3,4,1680.0,4,1689,3,120,228500,17,9.0,864.0,1,1,1.0,1,0,0,0,0,0,1,1,0
981,50.0,7689,5,0.0,3,4,796.0,4,796,3,0,131900,37,6.0,336.0,0,1,0.0,0,1,0,0,0,0,1,0,0
2383,107.0,13891,10,96.7822514379622,5,5,2076.0,5,2076,5,229,465000,0,11.0,2550.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2293,72.0,9129,5,144.0,3,4,923.0,3,1008,4,66,153500,30,6.0,1356.0,1,1,1.0,1,0,0,0,0,0,1,0,0
8,43.0,5005,8,0.0,4,4,1280.0,5,1280,4,82,191500,18,7.0,1012.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1215,90.0,9900,5,0.0,3,3,1114.0,3,1114,3,0,140000,47,7.0,902.0,0,0,1.0,0,1,0,1,0,0,0,1,0
2149,70.0,8749,7,0.0,4,4,979.0,5,1932,4,120,213000,4,11.0,1220.0,1,0,1.0,1,0,0,0,1,0,0,0,1
888,64.0,7301,7,500.0,4,3,0.0,5,1922,4,0,198500,6,10.0,1344.0,1,0,0.0,0,0,0,0,0,0,1,0,0
1330,50.0,9100,5,0.0,3,3,742.0,3,935,3,0,79500,78,5.0,308.0,0,0,0.0,0,0,1,0,0,0,1,1,0
1750,59.0,10936,7,0.0,4,4,1510.0,5,1525,4,18,206580,1,9.0,1068.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1843,24.0,2280,6,342.0,3,4,744.0,4,1501,3,0,176500,8,10.0,880.0,1,0,0.0,1,0,0,0,0,0,1,0,1
816,69.28709055876686,11855,7,23.0,3,5,1168.0,5,2787,3,0,269500,9,16.0,3280.0,1,1,0.0,1,0,0,0,0,0,1,0,1
1166,24.0,2280,7,360.0,3,4,744.0,4,1501,3,0,179400,9,9.0,880.0,0,0,0.0,1,0,0,0,0,0,1,0,1
709,50.0,5925,2,0.0,3,3,0.0,2,612,3,0,45000,69,5.0,308.0,0,0,0.0,0,0,1,0,0,1,1,1,0
2317,134.0,19378,7,456.0,4,4,1392.0,5,2462,4,132,320000,1,13.0,1152.0,1,1,1.0,1,0,0,0,0,0,1,0,1
199,52.0,6240,5,0.0,3,3,528.0,4,1040,3,0,123900,74,6.0,1248.0,0,1,0.0,0,1,0,0,0,0,1,0,0
191,60.0,10560,6,0.0,3,2,738.0,5,1470,3,0,140750,88,8.0,1248.0,0,0,0.0,0,1,0,0,0,1,1,0,1
1534,69.28709055876686,11700,5,0.0,3,3,942.0,5,1938,4,40,198000,71,9.0,240.0,1,0,0.0,0,1,0,0,0,0,1,0,0
2521,40.0,3874,8,0.0,4,4,1226.0,3,1226,4,78,190000,26,6.0,968.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1072,135.0,12304,7,144.0,4,4,1367.0,5,1367,4,33,192000,3,8.0,968.0,1,0,1.0,1,0,0,0,0,0,1,1,0
1663,70.0,10500,5,82.0,3,3,372.0,3,1109,3,0,139000,36,7.0,288.0,0,1,0.0,0,1,0,1,0,0,0,0,0
2821,35.0,9400,6,250.0,3,4,945.0,3,980,3,0,127500,31,8.0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,0
1454,75.0,9742,8,281.0,4,4,1777.0,5,1795,4,159,230000,6,9.0,1068.0,1,1,1.0,1,0,0,0,1,0,0,1,0
1740,64.0,7713,7,16.0,4,4,728.0,5,1456,4,24,177594,0,10.0,800.0,0,1,1.0,1,0,0,0,0,0,1,0,1
1126,85.0,10625,7,0.0,4,4,1026.0,5,1958,4,210,250000,3,12.0,2808.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1971,69.0,7590,5,288.0,3,3,864.0,3,1812,3,168,169500,45,10.0,264.0,1,0,1.0,0,1,0,1,0,0,0,0,1
2735,78.0,7800,5,0.0,3,3,896.0,5,2008,5,0,225000,58,12.0,230.0,0,1,1.0,0,1,0,0,0,0,1,0,1
2834,56.0,6956,4,0.0,3,2,624.0,5,936,3,0,97900,58,6.0,265.0,0,0,1.0,0,1,0,0,0,0,1,0,0
2176,69.28709055876686,7917,6,174.0,3,3,1143.0,3,1113,3,30,148000,31,9.0,504.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1601,21.0,1890,4,0.0,3,4,630.0,4,630,3,0,81000,36,5.0,0.0,0,1,0.0,0,1,0,0,0,0,1,0,0
1907,80.0,9600,5,176.0,3,3,1078.0,5,1150,3,0,144000,52,8.0,288.0,0,0,1.0,0,1,0,1,0,0,0,1,0
931,80.0,14000,6,0.0,3,3,1092.0,5,1152,4,36,158500,59,8.0,300.0,1,0,1.0,0,1,0,0,0,0,1,1,0
580,78.0,11700,6,0.0,3,3,727.0,5,1556,3,0,154000,41,10.0,882.0,0,0,1.0,0,1,0,0,0,0,1,0,1
2809,74.0,8581,7,0.0,4,4,851.0,5,1737,4,105,203160,0,10.0,1156.0,0,0,1.0,1,0,0,0,1,0,0,0,1
1257,60.0,10930,5,0.0,3,3,913.0,3,1558,3,0,140000,63,9.0,288.0,1,0,1.0,0,1,0,1,0,0,0,0,0
